checkpoint_fold,train_index,sample_id,video_id,outer_fold,judge_fold,inner_valid_outer0,inner_valid_outer1,label,self_risk_role
0,15711,wVdoIjg3ZFQ$_$6,wVdoIjg3ZFQ,0,0,0,0,0.3333333433,inner_train
0,15716,wY8JbFOsp5E$_$1,wY8JbFOsp5E,0,1,1,0,1,inner_train
0,15717,wY8JbFOsp5E$_$16,wY8JbFOsp5E,0,1,1,0,0,inner_train
0,15725,wb7CfuiIZFQ$_$5,wb7CfuiIZFQ,0,0,0,0,1.333333373,inner_train
0,15735,wdU-0bttAkc$_$3,wdU-0bttAkc,0,0,0,0,0.6666666865,inner_train
0,15736,wdU-0bttAkc$_$7,wdU-0bttAkc,0,0,0,0,-0.3333333433,inner_train
0,15772,wj4snKbUWZA$_$8,wj4snKbUWZA,0,0,0,0,-1.333333373,outer
0,15773,wj4snKbUWZA$_$3,wj4snKbUWZA,0,0,0,0,-1,outer
0,15774,wj4snKbUWZA$_$5,wj4snKbUWZA,0,0,0,0,-2.666666746,outer
0,15775,wj4snKbUWZA$_$6,wj4snKbUWZA,0,0,0,0,0.6666666865,outer
0,15779,wrQVnClcNPM$_$11,wrQVnClcNPM,0,1,0,0,1.333333373,inner_train
0,15780,wrQVnClcNPM$_$10,wrQVnClcNPM,0,1,0,0,0.6666666865,inner_train
0,15781,wrQVnClcNPM$_$13,wrQVnClcNPM,0,1,0,0,1,inner_train
0,15782,wrQVnClcNPM$_$12,wrQVnClcNPM,0,1,0,0,2.333333254,inner_train
0,15783,wrQVnClcNPM$_$15,wrQVnClcNPM,0,1,0,0,-0.3333333433,inner_train
0,15784,wrQVnClcNPM$_$14,wrQVnClcNPM,0,1,0,0,0,inner_train
0,15785,wrQVnClcNPM$_$16,wrQVnClcNPM,0,1,0,0,2,inner_train
0,15786,wrQVnClcNPM$_$1,wrQVnClcNPM,0,1,0,0,0.3333333433,inner_train
0,15787,wrQVnClcNPM$_$0,wrQVnClcNPM,0,1,0,0,1.333333373,inner_train
0,15788,wrQVnClcNPM$_$3,wrQVnClcNPM,0,1,0,0,0.3333333433,inner_train
0,15789,wrQVnClcNPM$_$2,wrQVnClcNPM,0,1,0,0,0,inner_train
0,15790,wrQVnClcNPM$_$5,wrQVnClcNPM,0,1,0,0,0,inner_train
0,15791,wrQVnClcNPM$_$4,wrQVnClcNPM,0,1,0,0,1.666666627,inner_train
0,15792,wrQVnClcNPM$_$7,wrQVnClcNPM,0,1,0,0,0,inner_train
0,15793,wrQVnClcNPM$_$6,wrQVnClcNPM,0,1,0,0,0.6666666865,inner_train
0,15794,wrQVnClcNPM$_$9,wrQVnClcNPM,0,1,0,0,0,inner_train
0,15795,wrQVnClcNPM$_$8,wrQVnClcNPM,0,1,0,0,0.3333333433,inner_train
0,15827,x7ZR70cTa84$_$1,x7ZR70cTa84,0,1,0,1,1.333333373,outer
0,15828,x7ZR70cTa84$_$2,x7ZR70cTa84,0,1,0,1,1.666666627,outer
0,15829,x92920ole0w$_$18,x92920ole0w,0,0,0,0,0,outer
0,15830,x92920ole0w$_$13,x92920ole0w,0,0,0,0,0,outer
0,15831,x92920ole0w$_$12,x92920ole0w,0,0,0,0,0.3333333433,outer
0,15832,x92920ole0w$_$0,x92920ole0w,0,0,0,0,0.6666666865,outer
0,15842,xAApNMTj3as$_$0,xAApNMTj3as,0,1,1,0,-0.3333333433,inner_train
0,15843,xBsrNFxnnuY$_$0,xBsrNFxnnuY,0,0,0,0,1.666666627,inner_train
0,15844,xBsrNFxnnuY$_$2,xBsrNFxnnuY,0,0,0,0,0,inner_train
0,15845,xBsrNFxnnuY$_$5,xBsrNFxnnuY,0,0,0,0,0,inner_train
0,15846,xBsrNFxnnuY$_$4,xBsrNFxnnuY,0,0,0,0,0,inner_train
0,15847,xBsrNFxnnuY$_$7,xBsrNFxnnuY,0,0,0,0,1,inner_train
0,15848,xBsrNFxnnuY$_$9,xBsrNFxnnuY,0,0,0,0,1,inner_train
0,15849,xBsrNFxnnuY$_$8,xBsrNFxnnuY,0,0,0,0,0,inner_train
0,15854,xP81rX2ATLI$_$1,xP81rX2ATLI,0,1,0,0,0.6666666865,inner_train
0,15855,xP81rX2ATLI$_$0,xP81rX2ATLI,0,1,0,0,0.3333333433,inner_train
0,15856,xP81rX2ATLI$_$3,xP81rX2ATLI,0,1,0,0,-0.3333333433,inner_train
0,15857,xP81rX2ATLI$_$2,xP81rX2ATLI,0,1,0,0,-0.3333333433,inner_train
0,15858,xP81rX2ATLI$_$5,xP81rX2ATLI,0,1,0,0,0,inner_train
0,15859,xP81rX2ATLI$_$4,xP81rX2ATLI,0,1,0,0,0,inner_train
0,15860,xP81rX2ATLI$_$7,xP81rX2ATLI,0,1,0,0,0,inner_train
0,15861,xP81rX2ATLI$_$6,xP81rX2ATLI,0,1,0,0,-0.6666666865,inner_train
0,15862,xP81rX2ATLI$_$8,xP81rX2ATLI,0,1,0,0,-0.3333333433,inner_train
0,15863,xPN38lYBQv4$_$1,xPN38lYBQv4,0,1,0,0,2,inner_train
0,15864,xPN38lYBQv4$_$3,xPN38lYBQv4,0,1,0,0,0.3333333433,inner_train
0,15871,xRJXYUZVdas$_$1,xRJXYUZVdas,0,1,0,0,1,inner_train
0,15872,xRJXYUZVdas$_$0,xRJXYUZVdas,0,1,0,0,0,inner_train
0,15873,xRJXYUZVdas$_$13,xRJXYUZVdas,0,1,0,0,1.333333373,inner_train
0,15874,xRJXYUZVdas$_$5,xRJXYUZVdas,0,1,0,0,2.333333254,inner_train
0,15875,xRJXYUZVdas$_$6,xRJXYUZVdas,0,1,0,0,1.666666627,inner_train
0,15876,xTBBDx3DkXQ$_$10,xTBBDx3DkXQ,0,0,0,0,1.666666627,inner_train
0,15877,xTBBDx3DkXQ$_$0,xTBBDx3DkXQ,0,0,0,0,0.6666666865,inner_train
0,15878,xTBBDx3DkXQ$_$2,xTBBDx3DkXQ,0,0,0,0,0.3333333433,inner_train
0,15879,xTBBDx3DkXQ$_$5,xTBBDx3DkXQ,0,0,0,0,1.333333373,inner_train
0,15880,xTBBDx3DkXQ$_$4,xTBBDx3DkXQ,0,0,0,0,2,inner_train
0,15881,xTBBDx3DkXQ$_$7,xTBBDx3DkXQ,0,0,0,0,0.3333333433,inner_train
0,15882,xTBBDx3DkXQ$_$6,xTBBDx3DkXQ,0,0,0,0,1,inner_train
0,15883,xUz5cCA-oTo$_$11,xUz5cCA-oTo,0,0,0,0,-0.6666666865,inner_train
0,15884,xUz5cCA-oTo$_$10,xUz5cCA-oTo,0,0,0,0,-1,inner_train
0,15885,xUz5cCA-oTo$_$13,xUz5cCA-oTo,0,0,0,0,0,inner_train
0,15886,xUz5cCA-oTo$_$15,xUz5cCA-oTo,0,0,0,0,-0.6666666865,inner_train
0,15887,xUz5cCA-oTo$_$14,xUz5cCA-oTo,0,0,0,0,0,inner_train
0,15888,xUz5cCA-oTo$_$16,xUz5cCA-oTo,0,0,0,0,-0.6666666865,inner_train
0,15889,xUz5cCA-oTo$_$19,xUz5cCA-oTo,0,0,0,0,0,inner_train
0,15890,xUz5cCA-oTo$_$18,xUz5cCA-oTo,0,0,0,0,-0.3333333433,inner_train
0,15891,xUz5cCA-oTo$_$0,xUz5cCA-oTo,0,0,0,0,0,inner_train
0,15892,xUz5cCA-oTo$_$4,xUz5cCA-oTo,0,0,0,0,-1.333333373,inner_train
0,15893,xUz5cCA-oTo$_$7,xUz5cCA-oTo,0,0,0,0,0,inner_train
0,15894,xUz5cCA-oTo$_$9,xUz5cCA-oTo,0,0,0,0,0,inner_train
0,15903,xYtNgq9eTlg$_$1,xYtNgq9eTlg,0,1,0,0,0.3333333433,inner_valid
0,15904,xYtNgq9eTlg$_$0,xYtNgq9eTlg,0,1,0,0,0,inner_valid
0,15905,xYtNgq9eTlg$_$3,xYtNgq9eTlg,0,1,0,0,0,inner_valid
0,15906,xYtNgq9eTlg$_$2,xYtNgq9eTlg,0,1,0,0,0,inner_valid
0,15907,xYtNgq9eTlg$_$5,xYtNgq9eTlg,0,1,0,0,0.3333333433,inner_valid
0,15908,xYtNgq9eTlg$_$4,xYtNgq9eTlg,0,1,0,0,0,inner_valid
0,15909,xYtNgq9eTlg$_$7,xYtNgq9eTlg,0,1,0,0,0.6666666865,inner_valid
0,15910,xYtNgq9eTlg$_$6,xYtNgq9eTlg,0,1,0,0,0.3333333433,inner_valid
0,15917,xaSf1d13WoY$_$11,xaSf1d13WoY,0,1,0,0,0.3333333433,outer
0,15918,xaSf1d13WoY$_$13,xaSf1d13WoY,0,1,0,0,1,outer
0,15919,xaSf1d13WoY$_$14,xaSf1d13WoY,0,1,0,0,0.3333333433,outer
0,15920,xaSf1d13WoY$_$17,xaSf1d13WoY,0,1,0,0,-0.6666666865,outer
0,15921,xaSf1d13WoY$_$18,xaSf1d13WoY,0,1,0,0,0,outer
0,15922,xaSf1d13WoY$_$1,xaSf1d13WoY,0,1,0,0,1,outer
0,15923,xaSf1d13WoY$_$2,xaSf1d13WoY,0,1,0,0,0,outer
0,15924,xaSf1d13WoY$_$5,xaSf1d13WoY,0,1,0,0,0.6666666865,outer
0,15925,xaSf1d13WoY$_$4,xaSf1d13WoY,0,1,0,0,0,outer
0,15926,xaSf1d13WoY$_$9,xaSf1d13WoY,0,1,0,0,1,outer
0,15927,xbl7bU5PGBs$_$1,xbl7bU5PGBs,0,1,0,0,1,inner_train
0,15928,xbl7bU5PGBs$_$0,xbl7bU5PGBs,0,1,0,0,0.6666666865,inner_train
0,15929,xbl7bU5PGBs$_$4,xbl7bU5PGBs,0,1,0,0,2.333333254,inner_train
0,15930,xfP0bm6Z-7E$_$1,xfP0bm6Z-7E,0,0,0,0,0,inner_valid
0,15931,xfP0bm6Z-7E$_$0,xfP0bm6Z-7E,0,0,0,0,0,inner_valid
0,15932,xfP0bm6Z-7E$_$2,xfP0bm6Z-7E,0,0,0,0,0.3333333433,inner_valid
0,15933,xfP0bm6Z-7E$_$5,xfP0bm6Z-7E,0,0,0,0,0,inner_valid
0,15934,xfP0bm6Z-7E$_$4,xfP0bm6Z-7E,0,0,0,0,0.6666666865,inner_valid
0,15935,xfP0bm6Z-7E$_$7,xfP0bm6Z-7E,0,0,0,0,0,inner_valid
0,15940,xgAwddSkrOo$_$1,xgAwddSkrOo,0,0,0,0,-0.3333333433,inner_train
0,15941,xgAwddSkrOo$_$0,xgAwddSkrOo,0,0,0,0,0,inner_train
0,15942,xgAwddSkrOo$_$3,xgAwddSkrOo,0,0,0,0,0,inner_train
0,15943,xgAwddSkrOo$_$5,xgAwddSkrOo,0,0,0,0,0,inner_train
0,15944,xgAwddSkrOo$_$6,xgAwddSkrOo,0,0,0,0,0,inner_train
0,15949,xiRUWSUrGSg$_$0,xiRUWSUrGSg,0,1,0,1,0.3333333433,inner_valid
0,15950,xiRUWSUrGSg$_$4,xiRUWSUrGSg,0,1,0,1,-0.6666666865,inner_valid
0,15962,xn9_4n4NpEw$_$11,xn9_4n4NpEw,0,1,0,0,0.3333333433,inner_valid
0,15963,xn9_4n4NpEw$_$10,xn9_4n4NpEw,0,1,0,0,0.5,inner_valid
0,15964,xn9_4n4NpEw$_$1,xn9_4n4NpEw,0,1,0,0,0,inner_valid
0,15965,xn9_4n4NpEw$_$0,xn9_4n4NpEw,0,1,0,0,0.1666666716,inner_valid
0,15966,xn9_4n4NpEw$_$3,xn9_4n4NpEw,0,1,0,0,0,inner_valid
0,15967,xn9_4n4NpEw$_$5,xn9_4n4NpEw,0,1,0,0,0.6666666865,inner_valid
0,15968,xn9_4n4NpEw$_$4,xn9_4n4NpEw,0,1,0,0,0.3333333433,inner_valid
0,15969,xn9_4n4NpEw$_$7,xn9_4n4NpEw,0,1,0,0,0.1666666716,inner_valid
0,15970,xn9_4n4NpEw$_$6,xn9_4n4NpEw,0,1,0,0,0,inner_valid
0,15971,xn9_4n4NpEw$_$9,xn9_4n4NpEw,0,1,0,0,0.3333333433,inner_valid
0,15972,xn9_4n4NpEw$_$8,xn9_4n4NpEw,0,1,0,0,0.5,inner_valid
0,15973,xnNZyfhusAk$_$9,xnNZyfhusAk,0,1,0,0,-1.333333373,inner_train
0,15974,xnNZyfhusAk$_$2,xnNZyfhusAk,0,1,0,0,0.3333333433,inner_train
0,15975,xnNZyfhusAk$_$7,xnNZyfhusAk,0,1,0,0,0.3333333433,inner_train
0,15976,xnNZyfhusAk$_$6,xnNZyfhusAk,0,1,0,0,1,inner_train
0,15977,xomMHflvVDw$_$24,xomMHflvVDw,0,0,0,0,0.3333333433,inner_train
0,15978,xomMHflvVDw$_$25,xomMHflvVDw,0,0,0,0,0.3333333433,inner_train
0,15979,xomMHflvVDw$_$20,xomMHflvVDw,0,0,0,0,0,inner_train
0,15980,xomMHflvVDw$_$21,xomMHflvVDw,0,0,0,0,0,inner_train
0,15981,xomMHflvVDw$_$22,xomMHflvVDw,0,0,0,0,0,inner_train
0,15982,xomMHflvVDw$_$23,xomMHflvVDw,0,0,0,0,0,inner_train
0,15983,xomMHflvVDw$_$1,xomMHflvVDw,0,0,0,0,0,inner_train
0,15984,xomMHflvVDw$_$0,xomMHflvVDw,0,0,0,0,0,inner_train
0,15985,xomMHflvVDw$_$3,xomMHflvVDw,0,0,0,0,0,inner_train
0,15986,xomMHflvVDw$_$2,xomMHflvVDw,0,0,0,0,0,inner_train
0,15987,xomMHflvVDw$_$5,xomMHflvVDw,0,0,0,0,0.6666666865,inner_train
0,15988,xomMHflvVDw$_$4,xomMHflvVDw,0,0,0,0,0,inner_train
0,15989,xomMHflvVDw$_$7,xomMHflvVDw,0,0,0,0,1,inner_train
0,15990,xomMHflvVDw$_$6,xomMHflvVDw,0,0,0,0,0,inner_train
0,15991,xomMHflvVDw$_$9,xomMHflvVDw,0,0,0,0,0,inner_train
0,15992,xomMHflvVDw$_$8,xomMHflvVDw,0,0,0,0,0,inner_train
0,15993,xomMHflvVDw$_$11,xomMHflvVDw,0,0,0,0,0,inner_train
0,15994,xomMHflvVDw$_$10,xomMHflvVDw,0,0,0,0,0,inner_train
0,15995,xomMHflvVDw$_$13,xomMHflvVDw,0,0,0,0,0,inner_train
0,15996,xomMHflvVDw$_$12,xomMHflvVDw,0,0,0,0,0.3333333433,inner_train
0,15997,xomMHflvVDw$_$15,xomMHflvVDw,0,0,0,0,0.3333333433,inner_train
0,15998,xomMHflvVDw$_$14,xomMHflvVDw,0,0,0,0,0,inner_train
0,15999,xomMHflvVDw$_$17,xomMHflvVDw,0,0,0,0,0,inner_train
0,16000,xomMHflvVDw$_$16,xomMHflvVDw,0,0,0,0,0,inner_train
0,16001,xomMHflvVDw$_$18,xomMHflvVDw,0,0,0,0,0,inner_train
0,16008,xu53lk4dhSc$_$24,xu53lk4dhSc,0,0,0,0,1.666666627,outer
0,16009,xu53lk4dhSc$_$13,xu53lk4dhSc,0,0,0,0,0.3333333433,outer
0,16010,xu53lk4dhSc$_$20,xu53lk4dhSc,0,0,0,0,0,outer
0,16011,xu53lk4dhSc$_$14,xu53lk4dhSc,0,0,0,0,-1,outer
0,16012,xu53lk4dhSc$_$17,xu53lk4dhSc,0,0,0,0,0.3333333433,outer
0,16013,xu53lk4dhSc$_$16,xu53lk4dhSc,0,0,0,0,0,outer
0,16014,xu53lk4dhSc$_$1,xu53lk4dhSc,0,0,0,0,0,outer
0,16015,xu53lk4dhSc$_$9,xu53lk4dhSc,0,0,0,0,1.333333373,outer
0,16016,xu53lk4dhSc$_$8,xu53lk4dhSc,0,0,0,0,1,outer
0,16027,xw-Blnej8EA$_$4,xw-Blnej8EA,0,0,0,0,1,outer
0,16028,xwNQ7QuXaps$_$11,xwNQ7QuXaps,0,1,0,0,1.333333373,inner_train
0,16029,xwNQ7QuXaps$_$10,xwNQ7QuXaps,0,1,0,0,0.6666666865,inner_train
0,16030,xwNQ7QuXaps$_$5,xwNQ7QuXaps,0,1,0,0,1.333333373,inner_train
0,16031,xwNQ7QuXaps$_$4,xwNQ7QuXaps,0,1,0,0,1,inner_train
0,16032,xwNQ7QuXaps$_$7,xwNQ7QuXaps,0,1,0,0,0.6666666865,inner_train
0,16033,xwNQ7QuXaps$_$9,xwNQ7QuXaps,0,1,0,0,-0.6666666865,inner_train
0,16034,xyOa9ivNrg4$_$1,xyOa9ivNrg4,0,1,0,1,1,inner_train
0,16035,xyOa9ivNrg4$_$0,xyOa9ivNrg4,0,1,0,1,0,inner_train
0,16040,y1gL_MuokI8$_$0,y1gL_MuokI8,0,0,0,0,-0.3333333433,inner_train
0,16041,y1gL_MuokI8$_$5,y1gL_MuokI8,0,0,0,0,-0.3333333433,inner_train
0,16042,y5JdqGL5DRc$_$5,y5JdqGL5DRc,0,0,0,1,1.666666627,inner_train
0,16043,y5JdqGL5DRc$_$4,y5JdqGL5DRc,0,0,0,1,0.6666666865,inner_train
0,16044,yALhl-lMBxk$_$1,yALhl-lMBxk,0,0,0,0,1.666666627,inner_train
0,16045,yALhl-lMBxk$_$2,yALhl-lMBxk,0,0,0,0,1.666666627,inner_train
0,16046,yBGuxyO-ElM$_$9,yBGuxyO-ElM,0,0,0,0,1,inner_train
0,16047,yBGuxyO-ElM$_$10,yBGuxyO-ElM,0,0,0,0,1,inner_train
0,16048,yBGuxyO-ElM$_$2,yBGuxyO-ElM,0,0,0,0,1,inner_train
0,16049,yBGuxyO-ElM$_$7,yBGuxyO-ElM,0,0,0,0,0.3333333433,inner_train
0,16119,yNiJGh7JpLM$_$3,yNiJGh7JpLM,0,0,0,0,0,inner_train
0,16120,yNiJGh7JpLM$_$2,yNiJGh7JpLM,0,0,0,0,0,inner_train
0,16121,yNiJGh7JpLM$_$6,yNiJGh7JpLM,0,0,0,0,0.6666666865,inner_train
0,16134,ySfHPyaDbqY$_$8,ySfHPyaDbqY,0,1,0,0,0.6666666865,inner_train
0,16135,ySfHPyaDbqY$_$3,ySfHPyaDbqY,0,1,0,0,0.3333333433,inner_train
0,16136,ySfHPyaDbqY$_$2,ySfHPyaDbqY,0,1,0,0,0.6666666865,inner_train
0,16137,ySfHPyaDbqY$_$7,ySfHPyaDbqY,0,1,0,0,0,inner_train
0,16138,yZWH2P-h0jo$_$1,yZWH2P-h0jo,0,1,0,0,1.666666627,inner_valid
0,16139,yZWH2P-h0jo$_$0,yZWH2P-h0jo,0,1,0,0,1.666666627,inner_valid
0,16140,yZWH2P-h0jo$_$2,yZWH2P-h0jo,0,1,0,0,2.333333254,inner_valid
0,16169,yrIXBklJ5YQ$_$1,yrIXBklJ5YQ,0,1,0,0,0,inner_train
0,16170,yrIXBklJ5YQ$_$0,yrIXBklJ5YQ,0,1,0,0,-1,inner_train
0,16171,yrIXBklJ5YQ$_$3,yrIXBklJ5YQ,0,1,0,0,1.666666627,inner_train
0,16172,yrIXBklJ5YQ$_$2,yrIXBklJ5YQ,0,1,0,0,0.3333333433,inner_train
0,16173,yrIXBklJ5YQ$_$4,yrIXBklJ5YQ,0,1,0,0,-1.333333373,inner_train
0,16174,yrIXBklJ5YQ$_$7,yrIXBklJ5YQ,0,1,0,0,0.6666666865,inner_train
0,16178,yt9GpittX4U$_$3,yt9GpittX4U,0,0,1,0,1,inner_train
0,16183,yuwvVTnsDjc$_$1,yuwvVTnsDjc,0,1,0,0,0.6666666865,inner_train
0,16184,yuwvVTnsDjc$_$0,yuwvVTnsDjc,0,1,0,0,0,inner_train
0,16185,yuwvVTnsDjc$_$3,yuwvVTnsDjc,0,1,0,0,0.3333333433,inner_train
0,16186,yuwvVTnsDjc$_$5,yuwvVTnsDjc,0,1,0,0,0.3333333433,inner_train
0,16187,yuwvVTnsDjc$_$4,yuwvVTnsDjc,0,1,0,0,0.3333333433,inner_train
0,16188,yuwvVTnsDjc$_$6,yuwvVTnsDjc,0,1,0,0,0.3333333433,inner_train
0,16189,yxZydS2qHzs$_$3,yxZydS2qHzs,0,0,0,0,0,outer
0,16190,yxZydS2qHzs$_$2,yxZydS2qHzs,0,0,0,0,-0.6666666865,outer
0,16191,yyToAEoUuek$_$9,yyToAEoUuek,0,0,0,0,0.3333333433,inner_train
0,16192,yyToAEoUuek$_$8,yyToAEoUuek,0,0,0,0,2,inner_train
0,16193,yyToAEoUuek$_$3,yyToAEoUuek,0,0,0,0,0,inner_train
0,16194,z-bupzylxEc$_$0,z-bupzylxEc,0,0,0,0,0.6666666865,inner_valid
0,16204,z7FicxE_pMU$_$11,z7FicxE_pMU,0,0,0,0,0.3333333433,inner_valid
0,16205,z7FicxE_pMU$_$21,z7FicxE_pMU,0,0,0,0,0.3333333433,inner_valid
0,16206,z7FicxE_pMU$_$19,z7FicxE_pMU,0,0,0,0,0.6666666865,inner_valid
0,16207,z7FicxE_pMU$_$18,z7FicxE_pMU,0,0,0,0,0.3333333433,inner_valid
0,16208,z7FicxE_pMU$_$0,z7FicxE_pMU,0,0,0,0,0.3333333433,inner_valid
0,16209,z7FicxE_pMU$_$7,z7FicxE_pMU,0,0,0,0,1.333333373,inner_valid
0,16210,z7FicxE_pMU$_$6,z7FicxE_pMU,0,0,0,0,0,inner_valid
0,16211,z7FicxE_pMU$_$9,z7FicxE_pMU,0,0,0,0,-0.3333333433,inner_valid
0,16219,zFTuwjr3xq0$_$1,zFTuwjr3xq0,0,0,0,0,0,outer
0,16220,zFTuwjr3xq0$_$0,zFTuwjr3xq0,0,0,0,0,0,outer
0,16221,zFTuwjr3xq0$_$3,zFTuwjr3xq0,0,0,0,0,0.6666666865,outer
0,16222,zFTuwjr3xq0$_$2,zFTuwjr3xq0,0,0,0,0,0,outer
0,16223,zFTuwjr3xq0$_$5,zFTuwjr3xq0,0,0,0,0,0,outer
0,16224,zFTuwjr3xq0$_$4,zFTuwjr3xq0,0,0,0,0,-0.3333333433,outer
0,16225,zFuRNvfC4So$_$12,zFuRNvfC4So,0,1,0,0,-0.3333333433,inner_train
0,16226,zFuRNvfC4So$_$14,zFuRNvfC4So,0,1,0,0,0.3333333433,inner_train
0,16227,zFuRNvfC4So$_$1,zFuRNvfC4So,0,1,0,0,0,inner_train
0,16228,zFuRNvfC4So$_$3,zFuRNvfC4So,0,1,0,0,0.3333333433,inner_train
0,16229,zFuRNvfC4So$_$2,zFuRNvfC4So,0,1,0,0,0.6666666865,inner_train
0,16230,zFuRNvfC4So$_$5,zFuRNvfC4So,0,1,0,0,0.3333333433,inner_train
0,16231,zFuRNvfC4So$_$4,zFuRNvfC4So,0,1,0,0,-1.333333373,inner_train
0,16232,zFuRNvfC4So$_$7,zFuRNvfC4So,0,1,0,0,1.666666627,inner_train
0,16233,zFuRNvfC4So$_$8,zFuRNvfC4So,0,1,0,0,0.3333333433,inner_train
0,16236,zKNAu2CCeRs$_$1,zKNAu2CCeRs,0,1,1,1,1,inner_train
0,16237,zOHZDq2BvGo$_$0,zOHZDq2BvGo,0,0,0,1,0.3333333433,inner_train
0,16238,zOHZDq2BvGo$_$3,zOHZDq2BvGo,0,0,0,1,0.6666666865,inner_train
0,16244,zR-kKDaSDmE$_$2,zR-kKDaSDmE,0,1,0,0,-0.3333333433,inner_valid
0,16245,zR62DCEMWgs$_$0,zR62DCEMWgs,0,1,1,0,1.333333373,inner_train
0,16246,zR62DCEMWgs$_$2,zR62DCEMWgs,0,1,1,0,1.666666627,inner_train
0,16247,zR62DCEMWgs$_$5,zR62DCEMWgs,0,1,1,0,-0.3333333433,inner_train
0,16248,zR62DCEMWgs$_$4,zR62DCEMWgs,0,1,1,0,1.666666627,inner_train
0,16249,zR62DCEMWgs$_$7,zR62DCEMWgs,0,1,1,0,-0.3333333433,inner_train
0,16257,zWfDRPy4lXQ$_$1,zWfDRPy4lXQ,0,0,0,0,0.6666666865,inner_train
0,16290,zoPOeViAdOo$_$1,zoPOeViAdOo,0,1,0,0,-0.6666666865,inner_train
0,16301,zsRTbbKlsEg$_$6,zsRTbbKlsEg,0,0,0,0,0.3333333433,inner_valid
0,16302,zuc7vUhZNfY$_$1,zuc7vUhZNfY,0,0,1,0,2,inner_train
0,16303,zuc7vUhZNfY$_$0,zuc7vUhZNfY,0,0,1,0,0,inner_train
0,16304,zv0Jl4TIQDc$_$8,zv0Jl4TIQDc,0,1,0,0,2.333333254,inner_train
0,16305,zv0Jl4TIQDc$_$12,zv0Jl4TIQDc,0,1,0,0,0.3333333433,inner_train
0,16306,zv0Jl4TIQDc$_$5,zv0Jl4TIQDc,0,1,0,0,1,inner_train
0,16312,zwTrXwi54us$_$11,zwTrXwi54us,0,0,0,0,0.3333333433,inner_valid
0,16313,zwTrXwi54us$_$10,zwTrXwi54us,0,0,0,0,0.3333333433,inner_valid
0,16314,zwTrXwi54us$_$12,zwTrXwi54us,0,0,0,0,1.666666627,inner_valid
0,16315,zwTrXwi54us$_$1,zwTrXwi54us,0,0,0,0,0.6666666865,inner_valid
0,16316,zwTrXwi54us$_$0,zwTrXwi54us,0,0,0,0,0,inner_valid
0,16317,zwTrXwi54us$_$3,zwTrXwi54us,0,0,0,0,0,inner_valid
0,16318,zwTrXwi54us$_$2,zwTrXwi54us,0,0,0,0,0.6666666865,inner_valid
0,16319,zwTrXwi54us$_$5,zwTrXwi54us,0,0,0,0,0.3333333433,inner_valid
0,16320,zwTrXwi54us$_$4,zwTrXwi54us,0,0,0,0,0.3333333433,inner_valid
0,16321,zwTrXwi54us$_$7,zwTrXwi54us,0,0,0,0,0,inner_valid
0,16322,zwTrXwi54us$_$6,zwTrXwi54us,0,0,0,0,0,inner_valid
0,16323,zwTrXwi54us$_$9,zwTrXwi54us,0,0,0,0,0.6666666865,inner_valid
0,16324,zwTrXwi54us$_$8,zwTrXwi54us,0,0,0,0,1,inner_valid
1,9,-HwX2H8Z4hY$_$1,-HwX2H8Z4hY,1,0,0,0,-0.6666666865,inner_train
1,10,-HwX2H8Z4hY$_$0,-HwX2H8Z4hY,1,0,0,0,0,inner_train
1,11,-HwX2H8Z4hY$_$3,-HwX2H8Z4hY,1,0,0,0,0.3333333433,inner_train
1,12,-HwX2H8Z4hY$_$2,-HwX2H8Z4hY,1,0,0,0,0,inner_train
1,13,-HwX2H8Z4hY$_$5,-HwX2H8Z4hY,1,0,0,0,-1,inner_train
1,14,-HwX2H8Z4hY$_$4,-HwX2H8Z4hY,1,0,0,0,-2,inner_train
1,15,-HwX2H8Z4hY$_$7,-HwX2H8Z4hY,1,0,0,0,0.6666666865,inner_train
1,16,-HwX2H8Z4hY$_$6,-HwX2H8Z4hY,1,0,0,0,0,inner_train
1,17,-HwX2H8Z4hY$_$9,-HwX2H8Z4hY,1,0,0,0,-0.3333333433,inner_train
1,18,-HwX2H8Z4hY$_$8,-HwX2H8Z4hY,1,0,0,0,-1.666666627,inner_train
1,41,-WXXTNIJcVM$_$1,-WXXTNIJcVM,1,1,0,0,1.666666627,inner_train
1,42,-WXXTNIJcVM$_$0,-WXXTNIJcVM,1,1,0,0,2,inner_train
1,43,-WXXTNIJcVM$_$3,-WXXTNIJcVM,1,1,0,0,1.666666627,inner_train
1,44,-WXXTNIJcVM$_$2,-WXXTNIJcVM,1,1,0,0,2.333333254,inner_train
1,45,-WXXTNIJcVM$_$5,-WXXTNIJcVM,1,1,0,0,0.3333333433,inner_train
1,53,-aNfi7CP8vM$_$10,-aNfi7CP8vM,1,0,0,0,0,inner_train
1,54,-aNfi7CP8vM$_$7,-aNfi7CP8vM,1,0,0,0,0,inner_train
1,55,-aqamKhZ1Ec$_$1,-aqamKhZ1Ec,1,0,0,0,-0.6666666865,inner_train
1,56,-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,1,0,0,0,-2,inner_train
1,57,-aqamKhZ1Ec$_$5,-aqamKhZ1Ec,1,0,0,0,-0.3333333433,inner_train
1,58,-dxfTGcXJoc$_$1,-dxfTGcXJoc,1,0,0,0,1.666666627,inner_train
